SampleID,collection_day_s,common_name_s,description_s,nutrition_calcium_s,nutrition_calorie_s,nutrition_carb_s,nutrition_cholesterol_s,nutrition_fat_s,nutrition_fiber_s,nutrition_protein_s,nutrition_satfat_s,nutrition_sodium_s,nutrition_sugar_s,,,,,,,,,,,,,,,
ERR531755,171,human gut metagenome,DonorA Stool,322.04,1284.580011,134.4553986,79,66.34599999,11.19799995,44.51910019,12.55501,1400.33,24.15700001,,,,,,,,,,,,,,,
ERR531756,11,human gut metagenome,DonorA Stool,660.8010015,2566.282519,364.4883509,112,51.22940007,12.61370015,88.20645079,8.74208135,1658.836006,147.142599,,,,,,,,,,,,,,,
ERR531809,326,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531810,359,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531777,108,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531778,98,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531773,26,human oral metagenome,DonorA Saliva,694.3071057,2848.700012,327.0262755,421.6049564,102.6083732,28.86213308,122.9241297,29.98332885,4228.447315,162.1953886,,,,,,,,,,,,,,,
ERR531774,88,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531769,142,human oral metagenome,DonorA Saliva,338.2590027,2267.088005,297.0646208,336.3600006,79.28926045,21.50255013,105.8734641,27.81775303,3939.753502,63.28350002,,,,,,,,,,,,,,,
ERR531770,136,human gut metagenome,DonorA Stool,1036.52,1653.312672,211.9596901,190.28,56.59200015,18.18000007,61.17864788,26.75644002,1432.468737,137.0832899,,,,,,,,,,,,,,,
ERR531765,49,human gut metagenome,DonorA Stool,379.2920082,2255.648628,268.3103034,39.5,160.7061728,31.33547155,54.77081697,27.14786456,3574.610654,133.3687449,,,,,,,,,,,,,,,
ERR531766,344,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531829,146,human oral metagenome,DonorA Saliva,357.9000015,2341.930013,338.8096405,395.2200012,74.69056015,18.22279984,81.93667996,27.40142411,1964.652004,187.5410007,,,,,,,,,,,,,,,
ERR531830,37,human gut metagenome,DonorA Stool,430.0250022,2073.639997,386.701802,27.5,37.02929981,31.28750069,63.69355161,12.87779,2200.545005,145.7777499,,,,,,,,,,,,,,,
ERR531805,54,human oral metagenome,DonorA Saliva,840.2159998,1706.131999,279.8115599,49,54.08252,17.66240001,34.28535999,15.11128802,1501.836,148.86764,,,,,,,,,,,,,,,
ERR531806,284,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531801,307,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531802,177,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531797,162,human gut metagenome,DonorA Stool,672.8780005,2116.543022,353.2141094,150.8399963,42.18170005,19.02159991,81.3644993,14.28345646,1335.339986,182.7272601,,,,,,,,,,,,,,,
ERR531798,12,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531793,170,human oral metagenome,DonorA Saliva,300.7480249,1316.967361,207.1881866,70.62661266,40.89772132,15.62628275,42.10629177,17.87536073,1552.875563,63.57172347,,,,,,,,,,,,,,,
ERR531794,261,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531825,102,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531826,149,human oral metagenome,DonorA Saliva,495.9000015,1726.100021,202.7881002,222.2600098,71.7815004,9.714999914,66.24709904,15.01571027,1392.990051,69.0158006,,,,,,,,,,,,,,,
ERR531821,183,human gut metagenome,DonorA Stool,783.8149941,2236.320027,335.1482928,338.0599976,77.45269785,20.92250068,73.65725017,37.46071986,2897.84496,157.1910492,,,,,,,,,,,,,,,
ERR531822,217,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531817,300,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531818,147,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531813,105,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531814,36,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531849,348,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531850,157,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531878,311,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531879,149,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531845,168,human gut metagenome,DonorA Stool,540,2074.5,259.4000015,503,75.60000038,1.799999952,98.40000153,14.79999995,4029.5,115.3999996,,,,,,,,,,,,,,,
ERR531846,198,human gut metagenome,DonorA Stool,341.5635471,1725.114308,310.348259,47.70560837,37.23128796,32.00676608,40.11946487,13.31062615,2865.05662,148.3851323,,,,,,,,,,,,,,,
ERR531841,253,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531842,233,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532044,61,human gut metagenome,DonorA Stool,871.9399977,2498.865,385.6314971,335.3500061,75.62660008,17.23549971,79.31929965,19.19235999,2841.799969,124.8308984,,,,,,,,,,,,,,,
ERR532045,0,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532054,283,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532055,101,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532040,102,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532041,29,human oral metagenome,DonorA Saliva,819.6257381,2790.327927,338.760299,344.3340683,100.8396648,7.632000029,108.1236045,42.66029019,2000.032124,188.4818969,,,,,,,,,,,,,,,
ERR532036,28,human oral metagenome,DonorA Saliva,445.8000002,2873.752586,346.2123451,554.5714264,109.4852543,9.274857104,129.2216282,37.03594566,5215.49313,126.4023898,,,,,,,,,,,,,,,
ERR532037,162,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532050,254,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532051,335,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532032,304,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532033,116,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532028,128,human oral metagenome,DonorA Saliva,1014.95,3114.139996,482.3836003,506.6799965,82.37889989,41.81399995,125.8289996,24.56593002,4731.959993,174.2951999,,,,,,,,,,,,,,,
ERR532029,43,human oral metagenome,DonorA Saliva,575.2604775,1946.493605,324.3745549,137.1000004,46.4910163,21.43200043,64.00220035,19.37521151,4476.160328,150.1943922,,,,,,,,,,,,,,,
ERR532048,78,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532049,314,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531751,201,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR531752,182,human gut metagenome,DonorA Stool,408.8399994,2556.439992,337.1836701,388.0250015,80.48037969,4.481899992,132.0515401,33.36263193,5011.571,171.6988,,,,,,,,,,,,,,,
ERR532182,81,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532183,197,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532178,139,human gut metagenome,DonorA Stool,311.5200005,1808.239998,191.1728197,398.5000012,65.39628029,14.78240001,64.59694004,23.05124213,2275.326009,45.67069995,,,,,,,,,,,,,,,
ERR532179,251,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532174,340,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532175,281,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532170,210,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532171,250,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532166,249,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532167,62,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532162,189,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532163,216,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532156,309,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532157,163,human gut metagenome,DonorA Stool,480.6579995,2023.015035,268.0577042,147.1619964,66.39039989,23.85700011,92.76029906,19.68356027,1440.996993,107.0008002,,,,,,,,,,,,,,,
ERR532152,64,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532153,131,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532148,16,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532149,45,human gut metagenome,DonorA Stool,658.6941364,2851.394848,442.0122627,210.6470575,105.3718027,29.93873508,56.83579069,38.29338291,2733.427669,263.0407655,,,,,,,,,,,,,,,
ERR532144,61,human oral metagenome,DonorA Saliva,871.9399977,2498.865,385.6314971,335.3500061,75.62660008,17.23549971,79.31929965,19.19235999,2841.799969,124.8308984,,,,,,,,,,,,,,,
ERR532145,184,human gut metagenome,DonorA Stool,435.8400021,1412.270001,227.6179992,440,33.13240004,9.819999933,49.95040011,8.581040005,1516.34,123.2980014,,,,,,,,,,,,,,,
ERR532140,334,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532141,130,human oral metagenome,DonorA Saliva,1307.870007,2737.420007,254.8720016,556,118.5707,32.52399981,173.6465999,36.04509,5325.049997,68.23660111,,,,,,,,,,,,,,,
ERR532134,201,human oral metagenome,DonorA Saliva,316.5899992,1827.532659,252.9631357,222,49.27919984,10.77399979,76.74669731,15.79598495,4335.713731,111.2409397,,,,,,,,,,,,,,,
ERR532135,234,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532130,26,human gut metagenome,DonorA Stool,694.3071057,2848.700012,327.0262755,421.6049564,102.6083732,28.86213308,122.9241297,29.98332885,4228.447315,162.1953886,,,,,,,,,,,,,,,
ERR532131,364,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532126,14,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532127,205,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532122,293,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532123,55,human gut metagenome,DonorA Stool,469.4500012,2129.365028,296.292708,189.8400021,61.7771026,14.61350012,89.10150307,22.80034078,3684.125048,86.67700054,,,,,,,,,,,,,,,
ERR532118,87,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532119,127,human gut metagenome,DonorA Stool,817.2040141,2271.057537,355.3778343,244.175952,63.28867469,47.91550045,94.98510027,26.40497,1629.64437,134.9660064,,,,,,,,,,,,,,,
ERR532112,142,human gut metagenome,DonorA Stool,338.2590027,2267.088005,297.0646208,336.3600006,79.28926045,21.50255013,105.8734641,27.81775303,3939.753502,63.28350002,,,,,,,,,,,,,,,
ERR532113,255,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532108,138,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532109,185,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532104,148,human gut metagenome,DonorA Stool,343.1299982,2220.03069,407.8157024,146.3599997,36.43799886,14.95299983,73.86829996,8.241000008,1599.136141,194.7396479,,,,,,,,,,,,,,,
ERR532105,28,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532100,277,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532101,175,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532096,113,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532097,183,human oral metagenome,DonorA Saliva,783.8149941,2236.320027,335.1482928,338.0599976,77.45269785,20.92250068,73.65725017,37.46071986,2897.84496,157.1910492,,,,,,,,,,,,,,,
ERR532090,205,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532091,99,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532086,134,human oral metagenome,DonorA Saliva,1010,1590,216,80,60,6.5,51.5,19.25,2335,128.5,,,,,,,,,,,,,,,
ERR532087,121,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532082,303,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532083,265,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532078,7,human gut metagenome,DonorA Stool,845.2853379,2900.844763,517.8185101,199.508791,53.00759773,23.25119989,96.06179023,14.89386155,1934.939163,248.8018216,,,,,,,,,,,,,,,
ERR532079,247,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532074,160,human oral metagenome,DonorA Saliva,384.0800023,1312.500409,79.83852458,250.6399994,48.54260017,3.749333292,70.31896317,16.76133001,2302.330003,2.646166686,,,,,,,,,,,,,,,
ERR532075,318,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532068,125,human gut metagenome,DonorA Stool,391.5507813,2339.964478,251.6982555,474.7600098,104.6849737,8.266233683,71.1196326,30.75041652,4096.103683,120.2250004,,,,,,,,,,,,,,,
ERR532069,156,human gut metagenome,DonorA Stool,846.5414982,2632.502721,385.6418495,247.9449837,87.90922914,13.55739999,83.76353014,26.39420214,1117.241194,213.0827434,,,,,,,,,,,,,,,
ERR532064,229,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532065,158,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532060,86,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532061,40,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532056,127,human oral metagenome,DonorA Saliva,817.2040141,2271.057537,355.3778343,244.175952,63.28867469,47.91550045,94.98510027,26.40497,1629.64437,134.9660064,,,,,,,,,,,,,,,
ERR532057,33,human oral metagenome,DonorA Saliva,658.1989296,3536.124865,402.3529659,329.97013,106.6709761,21.91267567,123.8813428,29.69389847,4007.894043,61.84751376,,,,,,,,,,,,,,,
ERR532258,46,human gut metagenome,DonorA Stool,930.9382892,2335.336294,387.180614,241.6268716,57.86443739,17.67010696,52.31903337,21.8882643,1743.573512,257.6591122,,,,,,,,,,,,,,,
ERR532259,226,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532254,330,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532255,271,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532250,176,human gut metagenome,DonorA Stool,447.3099995,2089.420003,309.0049973,151.7000008,74.70080042,14.5,54.42040038,16.05615997,2623.689989,128.5,,,,,,,,,,,,,,,
ERR532251,360,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532246,62,human oral metagenome,DonorA Saliva,248.4840001,2952.395002,274.9664089,626.779995,138.8056854,8.020000428,161.328768,27.69532816,5363.445505,71.28243972,,,,,,,,,,,,,,,
ERR532247,97,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532242,208,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532243,254,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532238,103,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532239,287,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532234,178,human oral metagenome,DonorA Saliva,654.9800024,1789.13001,248.0086018,301.1399994,58.67380002,17.33200002,67.18500233,15.28216005,2097.920006,47.9790002,,,,,,,,,,,,,,,
ERR532235,204,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532230,59,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532231,45,human oral metagenome,DonorA Saliva,658.6941364,2851.394848,442.0122627,210.6470575,105.3718027,29.93873508,56.83579069,38.29338291,2733.427669,263.0407655,,,,,,,,,,,,,,,
ERR532226,166,human oral metagenome,DonorA Saliva,804.3800035,2151.820019,350.9303041,468.5400009,46.38120069,9.32799989,90.23510182,13.54222997,5314.090003,193.0447,,,,,,,,,,,,,,,
ERR532227,358,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532222,287,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532223,199,human gut metagenome,DonorB Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532218,338,human oral metagenome,DonorA Saliva,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
ERR532219,194,human gut metagenome,DonorA Stool,257.6250007,2651.760006,359.887006,182.7200012,74.96950006,22.23950066,101.6285493,26.49038984,2061.244982,104.2267498,,,,,,,,,,,,,,,
ERR532214,157,human oral metagenome,DonorA Saliva,69.1899991,1074.570011,170.7663012,122.3499985,21.42834996,9.21299988,51.43479896,7.058004986,369.899998,60.21609832,,,,,,,,,,,,,,,
ERR532215,322,human gut metagenome,DonorA Stool,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,<not provided>,,,,,,,,,,,,,,,
